,id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer
1308,5758,1982,Graduation,Married,65169.0,0,0,2014-01-14
1309,6658,1972,Graduation,Together,59868.0,0,1,2013-07-22
1310,4603,1960,PhD,Married,65695.0,0,1,2014-01-31
1311,8427,1956,Master,Single,64857.0,0,0,2012-11-23
1312,10260,1965,Master,Together,45143.0,0,1,2013-08-26
1313,7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06
1314,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11
1315,6197,1962,PhD,Single,27238.0,1,1,2013-04-20
1316,4554,1965,Graduation,Together,47009.0,0,1,2013-10-01
1317,4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10
1318,1920,1972,Graduation,Married,40321.0,1,1,2013-07-29
1319,8749,1984,Graduation,Together,37235.0,1,0,2014-02-01
1320,1650,1960,Master,Married,81843.0,0,0,2013-04-22
1321,10377,1958,Master,Together,46692.0,0,1,2013-06-06
1322,9206,1968,Graduation,Together,77382.0,0,1,2014-01-07
1323,10971,1977,Graduation,Single,37774.0,2,0,2012-09-03
1324,6398,1974,Basic,Married,18393.0,1,0,2014-03-29
1325,9212,1962,Master,Married,72828.0,0,1,2013-02-14
1326,7937,1982,Graduation,Married,24711.0,0,0,2014-04-18
1327,839,1975,PhD,Married,45503.0,1,0,2013-09-25
1328,4246,1982,Master,Single,6560.0,0,0,2013-12-12
1329,158,1945,PhD,Together,71604.0,0,0,2013-11-17
1330,4832,1979,Graduation,Married,27244.0,1,0,2014-03-07
1331,5621,1969,Graduation,Married,48752.0,1,1,2012-12-12
1332,1945,1962,Graduation,Married,71434.0,0,1,2013-09-18
1333,5147,1948,Graduation,Single,90842.0,0,0,2013-07-29
1334,2535,1978,Master,Married,88097.0,1,0,2012-08-18
1335,11039,1975,Graduation,Married,51948.0,0,1,2013-09-17
1336,9495,1982,Graduation,Together,71853.0,0,0,2013-05-08
1337,9635,1983,Master,Married,35876.0,0,0,2014-04-20
1338,2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16
1339,942,1982,Graduation,Single,39660.0,1,0,2012-08-08
1340,9386,1962,Graduation,Together,50127.0,0,1,2014-05-29
1341,5510,1977,Master,Married,43263.0,0,1,2012-11-21
1342,873,1949,Master,Married,62845.0,1,1,2012-10-01
1343,2253,1990,Graduation,Married,18929.0,0,0,2013-02-16
1344,5181,1982,Basic,Single,24367.0,1,0,2013-03-20
1345,979,1975,Graduation,Single,33249.0,1,0,2013-02-20
1346,10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10
1347,4698,1983,PhD,Married,50150.0,0,0,2013-06-20
1348,7793,1976,Graduation,Together,62061.0,0,1,2013-08-31
1349,1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03
1350,10590,1956,PhD,Together,76542.0,0,0,2013-03-30
1351,5080,1993,Graduation,Single,70515.0,0,0,2013-10-21
1352,8369,1987,Graduation,Together,18227.0,1,0,2012-11-08
1353,5232,1965,Graduation,Married,69139.0,0,1,2014-01-27
1354,2407,1982,Graduation,Married,69109.0,0,0,2012-11-09
1355,3834,1962,Graduation,Single,69627.0,0,1,2013-03-17
1356,7912,1978,Graduation,Married,38136.0,1,0,2013-04-22
1357,7712,1946,PhD,Single,62159.0,0,0,2014-04-28
1358,1065,1963,Graduation,Single,80695.0,0,0,2013-12-29
1359,7275,1971,Master,Single,33316.0,1,1,2013-10-04
1360,1343,1968,Graduation,Together,58554.0,1,1,2012-09-26
1361,1384,1992,Basic,Married,17256.0,1,0,2013-11-23
1362,9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30
1363,6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31
1364,10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25
1365,2674,1958,Master,Single,75154.0,0,1,2012-09-04
1366,2698,1976,Graduation,Single,47025.0,0,1,2013-11-07
1367,3231,1973,Graduation,Married,37971.0,1,0,2013-11-25
1368,4096,1968,Master,Divorced,41335.0,1,0,2013-12-26
1369,10476,1958,Graduation,Married,67267.0,0,1,2014-05-13
1370,5948,1975,Graduation,Single,57338.0,0,1,2014-04-29
1371,9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25
1372,10258,1965,Master,Single,35791.0,2,1,2013-05-06
1373,5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04
1374,4743,1969,PhD,Married,56242.0,0,1,2013-03-03
1375,8805,1960,Graduation,Single,48904.0,0,1,2012-12-02
1376,1542,1975,Graduation,Single,56243.0,1,2,2013-12-30
1377,6770,1985,Graduation,Married,21355.0,1,0,2013-08-20
1378,8773,1971,Master,Together,57420.0,0,1,2013-06-25
1379,10475,1970,Master,Together,,0,1,2013-04-01
1380,10420,1955,Master,Divorced,46390.0,0,1,2014-05-05
1381,7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03
1382,2902,1958,Graduation,Together,,1,1,2012-09-03
1383,4345,1964,2n Cycle,Single,,1,1,2014-01-12
1384,793,1973,Graduation,Married,20895.0,1,0,2012-10-06
1385,10909,1948,Graduation,Married,92344.0,0,0,2014-01-15
1386,3769,1972,PhD,Together,,1,0,2014-03-02
1387,8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20
1388,4791,1980,Graduation,Together,44964.0,1,1,2012-12-16
1389,2963,1979,Graduation,Together,75507.0,0,0,2014-05-02
1390,8216,1972,Master,Married,53761.0,1,1,2013-10-11
1391,8140,1973,Graduation,Together,22682.0,1,0,2013-10-03
1392,10146,1972,PhD,Together,38887.0,1,0,2014-03-02
1393,5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09
1394,2587,1972,PhD,Married,29791.0,1,0,2014-05-15
1395,4405,1956,Master,Married,63915.0,0,2,2013-07-30
1396,8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22
1397,2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07
1398,3421,1968,Master,Divorced,63841.0,0,1,2013-04-21
1399,10490,1969,PhD,Married,51039.0,1,1,2012-12-10
1400,4094,1961,Graduation,Married,60544.0,1,1,2012-08-25
1401,9958,1972,Graduation,Married,65685.0,0,1,2014-03-29
1402,2534,1953,Graduation,Married,37716.0,0,1,2014-04-21
1403,4188,1957,Graduation,Single,36864.0,0,1,2012-08-13
1404,6613,1970,Master,Married,44511.0,1,0,2012-10-12
1405,10827,1967,PhD,Married,36947.0,1,1,2012-08-07
1406,5491,1951,Master,Together,47352.0,0,1,2013-04-11
1407,8402,1953,Master,Married,67087.0,0,1,2013-12-17
1408,8783,1950,Graduation,Married,57045.0,0,1,2012-09-08
1409,10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06
1410,618,1977,PhD,Married,69389.0,0,1,2012-09-28
1411,9121,1972,Graduation,Married,80134.0,1,0,2013-05-20
1412,361,1969,Master,Married,43142.0,1,1,2014-02-18
1413,4310,1944,Graduation,Married,80589.0,0,0,2014-01-22
1414,2678,1990,Graduation,Single,34412.0,1,0,2013-02-13
1415,6376,1979,Graduation,Single,57537.0,1,0,2013-06-10
1416,524,1966,Basic,Together,22634.0,0,0,2013-01-16
1417,10341,1948,Graduation,Together,51315.0,0,0,2014-02-23
1418,5654,1972,Graduation,Married,36026.0,2,1,2014-03-16
1419,4098,1973,Graduation,Married,24639.0,1,1,2014-01-28
1420,5824,1972,PhD,Together,34578.0,2,1,2014-04-11
1421,7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13
1422,2561,1966,Graduation,Single,63810.0,0,1,2012-11-11
1423,5229,1969,PhD,Together,54132.0,0,1,2014-02-16
1424,4086,1959,Graduation,Married,18690.0,0,0,2012-12-28
1425,2428,1970,Graduation,Married,28164.0,1,0,2013-05-04
1426,8254,1974,PhD,Married,34596.0,1,0,2013-04-13
1427,2836,1972,PhD,Married,43269.0,1,0,2013-09-16
1428,8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30
1429,1362,1972,Graduation,Single,31907.0,0,0,2013-03-04
1430,7152,1983,Master,Married,27100.0,1,0,2013-04-05
1431,10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13
1432,9349,1985,Graduation,Married,92533.0,0,0,2013-12-19
1433,274,1973,Graduation,Single,34853.0,1,1,2013-12-23
1434,3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30
1435,922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04
1436,8588,1961,Graduation,Married,60544.0,1,1,2012-08-25
1437,2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25
1438,574,1964,Graduation,Married,42523.0,0,0,2014-04-23
1439,3220,1983,Graduation,Married,39922.0,1,0,2013-02-14
1440,5967,1952,Graduation,Together,33402.0,1,1,2013-07-18
1441,1183,1949,Master,Married,36408.0,1,1,2013-09-21
1442,6856,1979,Graduation,Together,21645.0,1,0,2012-09-03
1443,4530,1948,Master,Widow,78427.0,0,0,2012-10-24
1444,1553,1946,Graduation,Together,82657.0,0,0,2013-09-27
1445,4682,1958,Graduation,Married,51876.0,0,0,2013-10-15
1446,8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16
1447,5221,1957,Graduation,Married,52852.0,0,1,2012-12-01
1448,1232,1982,PhD,Together,70038.0,0,0,2013-10-25
1449,1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23
1450,5788,1972,Graduation,Together,46053.0,1,0,2013-02-17
1451,6652,1965,Graduation,Married,77343.0,0,0,2014-06-09
1452,6246,1953,Graduation,Single,73892.0,0,0,2013-11-13
1453,5975,1967,PhD,Single,40304.0,1,0,2013-09-30
1454,6875,1965,PhD,Together,32727.0,0,0,2012-08-28
1455,4399,1969,Graduation,Together,68695.0,0,0,2014-06-25
1456,4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13
1457,2157,1972,Graduation,Together,26290.0,1,1,2013-01-12
1458,10133,1970,Graduation,Single,93790.0,0,0,2014-02-12
1459,2525,1974,PhD,Married,38410.0,0,0,2012-09-14
1460,8233,1950,Master,Widow,64866.0,0,1,2014-01-26
1461,9483,1959,Graduation,Together,57957.0,0,1,2013-08-19
1462,2945,1955,PhD,Together,46015.0,1,1,2014-04-13
1463,10403,1978,Graduation,Together,16531.0,1,0,2014-06-18
1464,5074,1986,Master,Married,28072.0,1,0,2013-07-08
1465,10524,1963,Master,Divorced,49476.0,0,1,2013-06-20
1466,4690,1953,Graduation,Married,50725.0,0,1,2013-02-13
1467,7521,1952,Graduation,Together,83844.0,0,0,2013-05-12
1468,7196,1950,PhD,Married,41145.0,1,1,2014-02-08
1469,4406,1970,Graduation,Together,67419.0,0,1,2013-01-16
1470,9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21
1471,4864,1977,Graduation,Married,34380.0,1,0,2013-05-02
1472,4706,1966,Graduation,Single,34704.0,0,1,2013-04-27
1473,4070,1969,PhD,Married,94871.0,0,2,2012-09-01
1474,25,1958,Graduation,Married,65148.0,0,1,2012-11-16
1475,3697,1954,Graduation,Together,39898.0,0,1,2013-02-12
1476,217,1956,Master,Single,64857.0,0,0,2012-11-23
1477,4220,1970,PhD,Married,59892.0,0,1,2013-11-02
1478,5286,1987,Master,Single,41020.0,0,0,2013-10-28
1479,9559,1961,PhD,Married,57072.0,0,1,2014-01-24
1480,2849,1979,Graduation,Single,60474.0,0,1,2013-04-01
1481,7787,1960,Graduation,Together,62807.0,0,1,2012-08-31
1482,3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16
1483,5868,1980,Graduation,Married,19107.0,1,0,2013-08-22
1484,8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02
1485,9988,1976,Master,Single,70379.0,0,1,2013-03-03
1486,2939,1970,Master,Together,79419.0,0,0,2014-06-22
1487,5529,1946,PhD,Together,64014.0,2,1,2014-06-10
1488,9743,1955,Graduation,Married,76998.0,0,1,2013-01-11
1489,5763,1972,Master,Together,49854.0,1,0,2013-11-10
1490,3478,1971,PhD,Married,60585.0,1,1,2013-06-24
1491,7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21
1492,1763,1988,Graduation,Together,87679.0,0,0,2013-07-27
1493,7250,1978,Graduation,Together,57867.0,1,0,2013-10-01
1494,2005,1990,Graduation,Married,35765.0,1,0,2013-12-11
1495,10770,1959,Graduation,Married,65492.0,0,0,2014-01-26
1496,6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01
1497,2072,1969,PhD,Together,53374.0,0,1,2012-08-16
1498,9463,1959,Graduation,Together,71706.0,0,1,2012-11-13
1499,6318,1988,Graduation,Married,68487.0,0,0,2013-01-13
1500,4093,1975,Master,Together,53253.0,1,1,2013-02-11
1501,5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13
1502,3340,1977,Graduation,Married,42014.0,1,0,2012-08-17
1503,3594,1973,Master,Married,54108.0,1,1,2012-11-05
1504,3584,1955,PhD,Single,49667.0,0,0,2012-08-20
1505,3643,1974,Master,Married,63206.0,0,0,2014-03-20
1506,851,1972,Master,Married,57136.0,1,1,2013-07-09
1507,7706,1975,2n Cycle,Together,46772.0,0,1,2012-11-07
1508,3967,1971,PhD,Married,78931.0,0,0,2013-10-25
1509,10128,1958,Graduation,Together,53977.0,0,1,2013-06-08
1510,486,1988,Graduation,Married,84219.0,0,0,2014-02-02
1511,9,1975,Master,Single,46098.0,1,1,2012-08-18
1512,9451,1965,Graduation,Married,73538.0,0,1,2012-11-25
1513,9264,1986,Graduation,Married,79529.0,0,0,2014-04-27
1514,3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30
1515,2853,1980,Graduation,Single,51766.0,1,0,2014-03-11
1516,1490,1962,Graduation,Married,55759.0,0,1,2012-11-28
1517,6310,1978,Graduation,Married,33039.0,1,0,2013-09-09
1518,10380,1972,Master,Married,37787.0,1,0,2013-09-20
1519,3887,1970,Graduation,Single,27242.0,1,0,2012-11-11
1520,4278,1983,PhD,Single,87188.0,0,0,2013-06-03
1521,8643,1971,Graduation,Together,69930.0,0,0,2013-05-26
1522,1998,1976,Graduation,Single,37697.0,1,0,2014-02-07
1523,10795,1973,PhD,Married,37401.0,1,0,2014-05-06
1524,11110,1973,Graduation,Single,3502.0,1,0,2013-04-13
1525,2408,1976,Graduation,Married,58597.0,1,1,2012-11-20
1526,202,1948,PhD,Widow,82032.0,0,0,2014-04-05
1527,7998,1958,Graduation,Together,28087.0,1,1,2012-12-11
1528,830,1987,PhD,Single,74004.0,0,0,2014-02-24
1529,3536,1960,Graduation,Together,19740.0,0,1,2013-03-24
1530,6050,1975,2n Cycle,Married,57036.0,0,1,2012-12-11
1531,125,1958,2n Cycle,Together,53083.0,1,1,2013-05-15
1532,3463,1975,PhD,Married,69283.0,0,1,2014-06-14
1533,2804,1975,Master,Single,46098.0,1,1,2012-08-18
1534,3745,1988,2n Cycle,Married,23331.0,1,0,2012-09-04
1535,9771,1988,2n Cycle,Single,23331.0,1,0,2012-10-05
1536,451,1989,Graduation,Single,9255.0,1,0,2013-12-20
1537,10530,1959,PhD,Widow,67786.0,0,0,2013-12-07
1538,1079,1971,PhD,Married,71969.0,0,1,2012-10-16
1539,8920,1967,Master,Single,59235.0,1,0,2013-01-12
1540,6678,1989,Graduation,Together,31928.0,1,0,2014-03-28
1541,3852,1961,Master,Together,74881.0,1,1,2013-03-08
1542,528,1978,Graduation,Married,65819.0,0,0,2012-11-29
1543,73,1953,PhD,Single,51411.0,1,2,2013-05-26
1544,5589,1964,Graduation,Divorced,51983.0,0,1,2012-08-31
1545,10212,1986,Master,Together,42386.0,1,0,2013-01-13
1546,6365,1987,2n Cycle,Married,30390.0,0,0,2013-09-02
1547,5636,1963,Graduation,Single,30983.0,0,0,2012-11-09
1548,591,1957,Graduation,Widow,66033.0,0,1,2013-01-20
1549,2217,1975,2n Cycle,Married,37284.0,1,1,2013-03-29
1550,2544,1951,Master,Divorced,57530.0,0,1,2013-10-12
1551,7725,1965,2n Cycle,Married,76800.0,0,0,2014-03-08
1552,8091,1956,Graduation,Married,63943.0,0,1,2012-09-02
1553,7321,1962,Graduation,Together,76081.0,0,0,2014-05-23
1554,5462,1974,Graduation,Married,67445.0,0,1,2012-08-12
1555,7791,1967,Master,Married,37054.0,1,1,2013-09-15
1556,955,1962,Master,Together,47175.0,1,1,2012-10-28
1557,4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14
1558,6642,1961,Graduation,Divorced,27215.0,2,1,2013-01-23
1559,2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21
1560,5424,1983,Graduation,Married,39922.0,1,0,2013-02-14
1561,879,1976,Master,Married,49681.0,0,2,2013-11-04
1562,9530,1988,Graduation,Married,24645.0,1,0,2012-11-01
1563,4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18
1564,10699,1985,Graduation,Married,44322.0,1,0,2014-06-16
1565,1497,1952,Graduation,Single,47958.0,0,1,2013-01-19
1566,7476,1964,Master,Single,63972.0,0,1,2012-12-02
1567,4390,1954,Graduation,Together,75315.0,0,1,2014-04-15
1568,10478,1950,PhD,Married,55517.0,1,1,2012-09-27
1569,1081,1957,PhD,Married,75283.0,1,2,2013-03-27
1570,4261,1946,PhD,Single,82800.0,0,0,2012-11-24
1571,9916,1954,Graduation,Married,38998.0,1,1,2012-11-03
1572,5350,1991,Master,Single,90638.0,0,0,2014-02-13
1573,8135,1986,Master,Married,27161.0,1,0,2013-10-28
1574,8685,1977,Graduation,Married,42014.0,1,0,2012-08-17
1575,4967,1960,PhD,Together,38201.0,0,1,2013-03-29
1576,2130,1982,Graduation,Together,45203.0,2,0,2014-03-23
1577,9298,1947,PhD,Together,81574.0,0,0,2014-04-28
1578,8175,1992,Graduation,Married,34935.0,0,0,2013-06-21
1579,6257,1976,Master,Single,60482.0,0,1,2013-01-23
1580,3790,1956,Graduation,Together,34633.0,2,1,2014-01-23
1581,9952,1947,Master,Together,78093.0,0,0,2013-12-11
1582,3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02
1583,5223,1966,Master,Together,45903.0,0,1,2014-04-23
1584,4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25
1585,1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19
1586,4764,1952,Master,Together,40442.0,1,1,2012-08-19
1587,2471,1965,Graduation,Married,61482.0,0,0,2014-06-27
1588,5892,1980,Graduation,Married,34968.0,1,0,2013-04-10
1589,2612,1987,Graduation,Married,75794.0,0,0,2013-12-24
1590,4971,1962,PhD,Together,31497.0,0,1,2012-12-06
1591,5185,1955,Graduation,Married,74268.0,0,0,2013-02-14
1592,10069,1988,Basic,Together,13724.0,1,0,2012-08-31
1593,2262,1965,Master,Together,45143.0,0,1,2013-08-26
1594,1131,1967,PhD,Single,52569.0,0,1,2014-04-05
1595,1041,1973,PhD,Single,48432.0,0,1,2012-10-18
1596,24,1960,Master,Together,17144.0,1,1,2014-02-15
1597,3409,1984,Graduation,Single,36108.0,1,0,2013-10-15
1598,7022,1971,Graduation,Married,76445.0,1,0,2012-09-28
1599,7943,1975,PhD,Married,36663.0,1,0,2014-04-25
1600,5272,1965,Master,Married,53843.0,0,1,2013-06-27
1601,5453,1956,Master,Married,90226.0,0,0,2012-09-26
1602,2565,1955,Master,Divorced,70638.0,0,0,2013-06-01
1603,800,1960,Graduation,Together,44512.0,1,1,2013-08-30
1604,11092,1961,Graduation,Married,27116.0,1,1,2014-03-02
1605,5062,1963,PhD,Married,54072.0,1,1,2013-07-27
1606,8969,1977,Graduation,Married,71855.0,0,1,2013-01-16
1607,4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30
1608,4480,1973,Master,Married,60432.0,0,1,2014-03-09
1609,9971,1964,PhD,Married,65526.0,0,1,2014-04-11
1610,6729,1988,Graduation,Single,68655.0,0,0,2012-08-10
1611,1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04
1612,9242,1990,Graduation,Single,64509.0,0,0,2013-08-17
1613,1764,1975,Graduation,Single,33955.0,1,0,2013-08-09
1614,6215,1977,Graduation,Married,31353.0,1,1,2013-12-29
1615,10099,1984,Graduation,Married,55434.0,1,0,2013-10-05
1616,5423,1983,Graduation,Together,28359.0,1,0,2013-10-27
1617,940,1987,Graduation,Single,57100.0,1,0,2014-05-18
1618,3011,1965,Graduation,Married,69139.0,0,1,2014-01-27
1619,3298,1956,Master,Married,52973.0,0,1,2012-11-08
1620,8286,1965,PhD,Together,51717.0,0,1,2013-08-20
1621,9668,1971,Graduation,Married,18793.0,1,0,2013-01-12
1622,5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25
1623,6097,1959,Graduation,Single,50664.0,1,1,2013-01-16
1624,7019,1963,Graduation,Together,54414.0,1,1,2013-01-23
1625,7408,1952,PhD,Married,54549.0,0,1,2014-03-03
1626,8041,1971,PhD,Widow,47111.0,0,1,2012-09-08
1627,252,1963,PhD,Divorced,41003.0,0,0,2013-03-17
1628,9986,1982,Graduation,Together,19444.0,1,0,2014-02-22
1629,3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25
1630,3859,1947,PhD,Together,73059.0,0,1,2013-08-31
1631,3570,1969,PhD,Together,42731.0,1,0,2013-10-21
1632,3783,1959,PhD,Married,52854.0,1,1,2014-03-24
1633,10207,1978,Graduation,Together,22775.0,1,0,2013-06-19
1634,10906,1948,PhD,Together,46681.0,0,2,2013-10-08
1635,3427,1955,PhD,Married,59821.0,0,1,2013-04-12
1636,5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17
1637,10711,1945,Graduation,Married,69755.0,0,0,2013-10-02
1638,10785,1969,Graduation,Married,44078.0,1,1,2014-06-19
1639,2814,1976,Master,Together,30560.0,1,0,2013-06-27
1640,6866,1969,Master,Together,35924.0,1,1,2014-03-23
1641,1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23
1642,6575,1981,Graduation,Together,56386.0,1,1,2012-10-27
1643,3829,1979,Basic,Together,24594.0,1,0,2013-12-10
1644,3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02
1645,10141,1960,Master,Divorced,39228.0,0,0,2013-05-10
1646,5177,1974,Master,Married,58494.0,0,1,2013-12-12
1647,7005,1981,Graduation,Single,58684.0,0,0,2014-06-16
1648,6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18
1649,7485,1950,PhD,Widow,56551.0,1,1,2014-05-07
1650,8079,1982,Graduation,Married,22448.0,1,0,2014-02-26
1651,8395,1961,Graduation,Single,82014.0,0,0,2012-08-20
1652,10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07
1653,4931,1977,Graduation,Together,157146.0,0,0,2013-04-29
1654,13,1947,PhD,Widow,25358.0,0,1,2013-07-22
1655,1834,1978,Master,Single,35544.0,1,0,2014-03-08
1656,2285,1954,Master,Together,36634.0,0,1,2013-05-28
1657,2295,1954,PhD,Married,62670.0,0,1,2014-02-02
1658,1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24
1659,2781,1981,Graduation,Single,72066.0,0,0,2014-06-23
1660,1165,1958,PhD,Single,50729.0,1,1,2013-05-02
1661,1404,1968,Graduation,Together,34916.0,2,0,2013-05-15
1662,6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29
1663,2639,1966,Graduation,Single,43602.0,1,1,2014-01-10
1664,8299,1989,PhD,Single,33996.0,0,0,2013-09-11
1665,6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19
1666,6912,1967,PhD,Married,63246.0,0,2,2013-08-20
1667,7327,1959,PhD,Married,36732.0,1,1,2013-12-29
1668,5299,1970,PhD,Married,69084.0,1,0,2013-11-19
1669,4127,1967,PhD,Married,77766.0,0,1,2013-02-22
1670,8143,1985,PhD,Single,37929.0,0,0,2013-07-30
1671,1964,1951,Graduation,Together,86610.0,0,0,2013-09-05
1672,3690,1986,Master,Married,80141.0,0,0,2013-01-11
1673,3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03
1674,3389,1970,Graduation,Married,69016.0,0,1,2012-11-22
1675,4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28
1676,1170,1975,Graduation,Married,27573.0,1,0,2013-03-25
1677,6347,1979,Basic,Single,15862.0,1,0,2013-06-27
1678,4065,1976,PhD,Married,49544.0,1,0,2013-02-12
1679,8230,1980,Graduation,Married,33228.0,1,0,2014-01-23
1680,1215,1978,Graduation,Together,70440.0,0,0,2013-10-08
1681,5939,1971,Graduation,Together,38232.0,1,1,2014-01-17
1682,2156,1955,PhD,Married,22554.0,1,1,2012-11-03
1683,7788,1983,PhD,Married,23536.0,1,0,2014-06-04
1684,10323,1952,Graduation,Married,49413.0,0,1,2013-10-25
1685,7947,1969,Graduation,Married,42231.0,1,1,2014-03-25
1686,1891,1980,Master,Divorced,78789.0,0,0,2012-08-08
1687,2570,1968,Graduation,Together,56534.0,0,1,2013-07-23
1688,9256,1971,Graduation,Single,58350.0,0,1,2013-01-04
1689,295,1989,Graduation,Single,81217.0,0,0,2013-07-19
1690,7397,1951,Graduation,Single,49090.0,0,1,2013-07-19
1691,6349,1987,Master,Divorced,61787.0,0,0,2013-07-06
1692,10790,1985,PhD,Married,18169.0,1,0,2013-02-19
1693,10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27
1694,2431,1990,Graduation,Married,18222.0,0,0,2012-12-31
1695,550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23
1696,1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19
1697,10742,1983,PhD,Married,86580.0,0,0,2013-02-27
1698,10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22
1699,4676,1951,Master,Widow,73705.0,0,2,2014-03-05
1700,8852,1976,Graduation,Married,61064.0,0,1,2012-08-31
1701,3565,1955,Master,Married,38452.0,1,1,2014-03-30
1702,5294,1989,Graduation,Single,18358.0,1,0,2013-11-20
1703,1958,1973,PhD,Together,55012.0,0,1,2014-03-21
1704,7349,1973,Basic,Together,9722.0,1,0,2012-10-02
1705,8799,1984,PhD,Married,38175.0,1,0,2013-09-23
1706,1351,1956,Master,Together,58656.0,0,1,2012-09-20
1707,1045,1965,Graduation,Together,52117.0,0,1,2012-08-16
1708,7732,1978,Graduation,Married,64813.0,1,0,2014-01-02
1709,8070,1973,PhD,Married,54222.0,0,1,2014-03-01
1710,477,1986,Graduation,Married,83512.0,0,0,2014-06-17
1711,7832,1959,Master,Married,77520.0,0,1,2013-08-28
1712,2202,1978,Graduation,Together,41154.0,0,1,2013-04-09
1713,7396,1966,Graduation,Married,80398.0,0,0,2012-11-10
1714,4055,1992,Basic,Single,18746.0,1,0,2014-05-29
1715,10340,1984,Graduation,Together,35196.0,1,0,2012-11-13
1716,10091,1956,Graduation,Single,60230.0,0,1,2013-05-20
1717,7629,1977,Graduation,Married,22108.0,1,1,2014-05-08
1718,10640,1974,Graduation,Together,44392.0,1,1,2013-09-05
1719,3498,1976,PhD,Married,55424.0,0,1,2012-11-25
1720,6742,1979,Graduation,Married,17688.0,1,0,2013-01-13
1721,1172,1983,PhD,Married,92491.0,0,0,2013-05-01
1722,569,1991,Graduation,Single,90273.0,0,0,2013-12-14
1723,4686,1962,PhD,Widow,82571.0,0,0,2014-04-02
1724,1381,1982,PhD,Single,38513.0,1,0,2014-01-28
1725,2634,1979,Master,Single,16653.0,1,0,2014-04-18
1726,10905,1955,Graduation,Together,42586.0,1,1,2012-10-29
1727,1744,1965,Basic,Single,23529.0,0,1,2013-01-07
1728,1000,1961,Master,Together,74881.0,1,1,2013-03-08
1729,3828,1951,Graduation,Married,71107.0,0,1,2013-02-17
1730,8605,1964,PhD,Together,46910.0,1,1,2014-03-23
1731,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28
1732,4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27
1733,10129,1966,Graduation,Together,82427.0,0,0,2014-03-12
1734,2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06
